case,cores,status,no_l2_cycles,l2_cycles,no_l2_added_bytes,l2_added_bytes,cache_hit_rate,hit_bytes,miss_bytes,cache_gain,seconds,plan_sha256,error,l2_speedup,no_l2_speedup,q2_cycles,vs_q2_gain,selected,inference_seconds,candidate_count
case_091,5,ok,1855564.0,1850709.0,32660992.0,32660992.0,0.1412748510893986,5537504.0,33659168.0,1.00262331895506,19.804735600000186,ca75aa66d8a086979d8f6019180746f6178c31497c296c300f03ef7825993b2b,,4.963918692782063,4.9509308221112285,1876536.0,1.0139551923073806,component_reuse_order,9.50729679999995,8
case_092,1,ok,4815554.0,4333631.0,66000096.0,66000096.0,0.7935495964003455,52970464.0,13780832.0,1.111205361047122,20.364436899999873,13032b95691d7d95912166112d908978e2250d20d1b79f9ff370fd6738d13f5d,,1.111205361047122,1.0,4815554.0,1.111205361047122,single_core_fixed,0.34070410000003903,1
case_092,2,ok,2024032.0,2024032.0,5358176.0,5358176.0,0.0,0.0,5237952.0,1.0,12.585355500000333,1fcd43118b7ce7f1651fab7ff44d8bd4b1d51a5d6cd48d60e6152316e8384847,,2.3791886689538506,2.3791886689538506,2828252.0,1.3973356152471899,data_wide,2.5341275999999198,5
case_092,3,ok,1363611.0,1362889.0,5690560.0,5690560.0,0.1581750873692188,928384.0,4940960.0,1.0005297570088247,10.970206800000142,32f622492069a77ab353e4731a3d37afbd7937c43dae663a537cd6f77d473d87,,3.5333427740630383,3.5314719520449747,1376516.0,1.009998613239963,data_wide,2.6979286999999204,5
case_092,4,ok,1040221.0,1025333.0,6264608.0,6264608.0,0.2807600858286134,1859072.0,4762496.0,1.0145201607672825,9.402387499999804,b2c8e1a96bfc8db9f29cf9add8774bbedf9416c8d2c862979e675b2551c76a15,,4.696575649081811,4.62935664632804,1028889.0,1.003468141569617,data_band,2.6129963999997017,5
case_092,5,ok,827524.0,827834.0,4688256.0,4688256.0,0.20151297305810567,1269248.0,5029344.0,0.9996255287895882,9.105660600000192,3a1d8ae97abee815d8117edff0d646c0ddddd7aa61ccab43ad73899756fe0bd0,,5.817052694139163,5.819231828925807,819820.0,0.990319315225033,data_band,2.5588738999999805,5
case_093,1,ok,74205.0,74205.0,0.0,0.0,0.0,0.0,573440.0,1.0,0.2102122999999665,d740ca1eb54c74eab83a22fcf0c9a2ee98f0b8970396131df3ef725168ce19e3,,1.0,1.0,74205.0,1.0,single_core_fixed,0.011342100000092614,1
case_093,2,ok,37827.0,37827.0,8192.0,8192.0,0.0,0.0,581632.0,1.0,0.20205600000008417,1469376cc0cae5c34dfe2b96bb51cb4a7622e7a839eb29b6ac55960acadc677f,,1.9616940280751844,1.9616940280751844,37827.0,1.0,component_merged,0.0706718000001274,5
case_093,3,ok,25103.0,25103.0,16384.0,16384.0,0.0,0.0,589824.0,1.0,0.19596199999978126,d881d5b76b1d96eb7fa2e6e118e738073020ed1bb58fd1526ad5d9ad05a2f30a,,2.956021192686133,2.956021192686133,25103.0,1.0,component_merged,0.07142500000009022,5
case_093,4,ok,19779.0,19779.0,24576.0,24576.0,0.0,0.0,598016.0,1.0,0.19452180000007502,d2ad824bd9839e8f80ed32db071c1d06ec76ecd2bb9accbaaa0d02c8f0932074,,3.751706355225239,3.751706355225239,19779.0,1.0,component_merged,0.07681700000011915,5
case_093,5,ok,15876.0,15876.0,32768.0,32768.0,0.0,0.0,606208.0,1.0,0.20123689999991257,6d46bd5288ce6ae2cce27e74567a3e03b7ec6a87982c05048af6750615d14098,,4.674036281179139,4.674036281179139,15876.0,1.0,component_merged,0.07443330000023707,5
case_094,1,ok,94892.0,94892.0,0.0,0.0,0.0,0.0,471328.0,1.0,0.17905870000004143,90f14f38bd9283ba93052db846f68a96f7317d4b0a088f56294fd5f4c59c5589,,1.0,1.0,94892.0,1.0,single_core_fixed,0.01065359999984139,1
case_094,2,ok,49187.0,49187.0,320548.0,320548.0,0.17701066485792216,122656.0,570274.0,1.0,0.20451150000008056,0da7241638925333098212691b751367ee9eb011384d11314f4028c1ede64251,,1.9292089373208368,1.9292089373208368,53614.0,1.0900034561977758,data_wide,0.10328989999970872,7
case_094,3,ok,38896.0,37772.0,955340.0,955340.0,0.2422713118336195,264992.0,828790.0,1.0297574923223551,0.2952307999998993,02c514ee5779483cb66e4c86089536007e7e9928132286cbce826127c424bb0e,,2.5122312824314306,2.4396338955162484,39889.0,1.0560468071587419,data_band,0.1041187999999238,8
case_094,4,ok,30007.0,29551.0,752352.0,752352.0,0.2926383598129394,302368.0,730880.0,1.0154309498832528,0.2268927000000076,9e73cf354f79626a2bd17976f925c8fc5a71891a366886481df942cad7de09bb,,3.211126527021082,3.162328789949012,30709.0,1.0391864911508917,data_wide,0.11888460000000123,8
case_094,5,ok,25114.0,25114.0,259200.0,259200.0,0.25388759910639974,185472.0,545056.0,1.0,0.2004308000000492,d35e5c67697f3945cbc8a946c6a61fb2908b420ab79e8ca86701c92e6f65f66e,,3.778450266783467,3.778450266783467,25530.0,1.016564466034881,component_affinity,0.13038009999991118,8
case_095,1,ok,2084853.0,2084853.0,0.0,0.0,0.0,0.0,8516508.0,1.0,2.372734799999762,63844efdce53667d1c9880a22ccbba187bf1b0b94b7998c8421f3b04e046c508,,1.0,1.0,2084853.0,1.0,single_core_fixed,0.07470419999981459,1
case_095,2,ok,573788.0,573788.0,16588800.0,16588800.0,0.0,0.0,16810908.0,1.0,2.2357069999998203,68791bc0effc4847e5434a6aed173d4580ebe559755be78fddf67449782175a0,,3.633490069503022,3.633490069503022,1042890.0,1.8175528243881016,data_wide,0.6674111000002085,5
case_095,3,ok,474501.0,474501.0,16367616.0,16367616.0,0.0,0.0,16700316.0,1.0,2.184577399999853,9399b70a8917502bd8ee705afae70077219f727759a526e4168d2b050918621c,,4.393779992033736,4.393779992033736,695775.0,1.4663298918231995,data_wide,0.6400012999997671,5
case_095,4,ok,524422.0,524422.0,0.0,0.0,0.0,0.0,8516508.0,1.0,1.8117395999997825,fdfaea2ee55f85e27957b535630142b49bc1238bd49e55f3a705d7e12b5fa100,,3.9755254356224565,3.9755254356224565,524422.0,1.0,component_merged,0.5950301000002582,5
case_095,5,ok,420852.0,420852.0,0.0,0.0,0.0,0.0,8516508.0,1.0,1.7664064000000508,23bc2a91e21be76a82a97af2665dea4c52e73e94e9b8e706d538df9e694f270c,,4.953886401870491,4.953886401870491,420852.0,1.0,component_merged,0.7357672999996794,5
case_096,1,ok,84194.0,84194.0,0.0,0.0,0.0,0.0,210260.0,1.0,0.3318691999998009,93da29da2f8708b13093282b0af603acc6a81dd4698a737118e1cea3da38b2cd,,1.0,1.0,84194.0,1.0,single_core_fixed,0.02024649999975736,1
case_096,2,ok,46819.0,46819.0,67392.0,67392.0,0.2427211041159437,67392.0,210260.0,1.0,0.3460076000001209,2c7471d4983641febf1e29014a0377369927d95b06e0c1b8a758722d0b27e716,,1.798287020226831,1.798287020226831,47175.0,1.007603750614067,component_reuse_order,0.1637934000000314,6
case_096,3,ok,33662.0,33662.0,67392.0,67392.0,0.2427211041159437,67392.0,210260.0,1.0,0.30747999999994136,9b05ab4ac3348211722ab390fd6de236036367f85d9ce2dcad73e024b28ffb60,,2.5011585764363375,2.5011585764363375,33662.0,1.0,component_merged,0.15903389999994033,6
case_096,4,ok,26984.0,26984.0,78336.0,78336.0,0.2714382735727453,78336.0,210260.0,1.0,0.3180136000000857,fa24e4ae4d75279843c888c55b02e0c9c7742a5dc41e6026a64037043af6b2ed,,3.120145271271865,3.120145271271865,26984.0,1.0,component_merged,0.14663860000018758,5
case_096,5,ok,27053.0,27053.0,134784.0,134784.0,0.07011279720847197,24192.0,320852.0,1.0,0.2982744000000821,0021270dff33825143fca4bb712e51f6e8ac0ebefb0a792f84b0b59be6804202,,3.112187188112224,3.112187188112224,27053.0,1.0,component_affinity,0.16945709999981773,6
case_097,1,ok,11491509.0,11491509.0,10584064.0,10584064.0,0.0,0.0,14843904.0,1.0,5.129178800000318,57ee6ed9eb0b93fc2819d6a977f235b1e66cfc35ab0d556135bdf0d4cb14e297,,1.0,1.0,11491509.0,1.0,single_core_fixed,0.11019110000006549,1
case_097,2,ok,5182192.0,5178654.0,12130304.0,12130304.0,0.15456703736098962,2533376.0,13856768.0,1.0006831891066674,4.335399000000052,f123cf2c16f403e7cbe272ff648402084c50ac5db87019f344c1770320efd406,,2.219014631987385,2.217499660375378,5617602.0,1.0847610209139287,component_reuse_order,1.5277537000001757,6
case_097,3,ok,3555469.0,3555366.0,13991936.0,13991936.0,0.25998653500897667,4745216.0,13506560.0,1.000028970294479,3.57366009999987,207b776f34208a29b25f0df1191b889ea15dcf8e1a6df7c6acc60aa7c4d820ac,,3.2321592207384557,3.23206558684663,3660459.0,1.0295589821132338,component_reuse_order,1.716621699999905,7
case_097,4,ok,2698156.0,2688480.0,12335104.0,12335104.0,0.39133654202147355,6494208.0,10100736.0,1.0035990596917217,3.448689700000159,0501b0ad177cd25f01fa1515d4fd7223e9b568719730b2ba516e4a6937ba6860,,4.274351678271737,4.259023199548136,2626908.0,0.9770978396714872,component_reuse_order,1.4455361000000266,6
case_097,5,ok,2127942.0,2121402.0,19083264.0,19083264.0,0.2685558869977189,6268928.0,17074176.0,1.0030828668965146,3.715939000000162,556e60ea7c3c4e26324df15d75a53204c95f883a90fb728ff5bc8b7af69aecda,,5.416940777844086,5.400292395187463,2102348.0,0.9910182039990535,component_reuse_order,1.6366530999998758,7
case_098,1,ok,177430.0,177430.0,0.0,0.0,0.0,0.0,697912.0,1.0,0.40001600000005055,12827684fcb5eb70cc7deb4cda3e3555a20650761f267a8c6b5bc3bf71bcbca9,,1.0,1.0,177430.0,1.0,single_core_fixed,0.01998830000002272,1
case_098,2,ok,89756.0,89756.0,0.0,0.0,0.0,0.0,697912.0,1.0,0.4112599999998565,5658d8da1f1e59248ab8c4632d504599258e6153b2f94a1b59159775d90d3345,,1.9768037791345425,1.9768037791345425,89756.0,1.0,component_vector,0.19781109999985347,7
case_098,3,ok,76529.0,71975.0,2460304.0,2460304.0,0.15903149588830384,344078.0,1819506.0,1.0632719694338313,0.6673981999997523,4fe855a3f7294d0b8e45cbe9bae8b10236f49f9faf4c2c186e54848fc85a4786,,2.4651615144147274,2.3184675090488573,85234.0,1.1842167419242793,data_band,0.23207109999975728,7
case_098,4,ok,67101.0,63843.0,2390740.0,2390740.0,0.15409359799296457,319514.0,1753992.0,1.051031436492646,0.7143037000000731,622867cb5aee9497b2df65fa7cf325f8717411cf06147b56eac47694048fc11f,,2.7791613802609527,2.6442228878854266,78025.0,1.222138683959087,data_band,0.19389899999987392,7
case_098,5,ok,66750.0,61577.0,2165060.0,2165060.0,0.15488091485050887,315406.0,1721036.0,1.084008639589457,0.5813136000001577,b69dc861b43f6f7759d7a16de54c06098141e486beb851e71328432143e3008f,,2.881433002582133,2.65812734082397,70962.0,1.1524108027347872,data_wide,0.24248619999980292,7
case_099,1,ok,1622999.0,1618902.0,5484544.0,5484544.0,0.25235465023466686,2023424.0,5994752.0,1.002530727616619,2.35340159999987,23fce5f517d500d2a378a58d70967cd6ada40f9eea222b6cdc87baf0a2004661,,1.002530727616619,1.0,1622999.0,1.002530727616619,single_core_fixed,0.10518339999998716,1
case_099,2,ok,807032.0,807032.0,2809856.0,2809856.0,0.38633641546495473,2064384.0,3279104.0,1.0,2.372973699999875,7acf7cf5a5a512a3a87a57c7bea4475fb2a4516b874071ad116f8f524f68bcc7,,2.0110714321117378,2.0110714321117378,811392.0,1.0054025119202212,component_reuse_order,1.2455531999999039,7
case_099,3,ok,545287.0,545139.0,4001792.0,4001792.0,0.34846644991969916,2277376.0,4258048.0,1.0002714903905243,2.5475792000002,cfb0e69df5333b6ecb91b0f620021031af688cf78041ed7ab22ba3d47d04f952,,2.9772204887193907,2.9764124213487575,560542.0,1.0282551789543584,component_reuse_order,1.2320590999997876,7
case_099,4,ok,412325.0,412226.0,5935104.0,5935104.0,0.4459357335026148,3776512.0,4692224.0,1.0002401595241446,2.5320953000000372,479f95f3a57960485559c8e00b0e2a874c319a5bfb785fa9c6e7bed0afacafd7,,3.93715825784885,3.9362129388225306,427540.0,1.0371495247752447,component_reuse_order,1.2307261000000835,7
case_099,5,ok,328708.0,328634.0,7618560.0,7618560.0,0.48697581763623066,4943872.0,5208320.0,1.0002251745102455,2.52909980000004,e5169f8f919c77bdd75816d4976b8559bf6757fb9df6b8730f9f49aafd0ca2fe,,4.938621688565395,4.937509887194714,337221.0,1.0261293718848323,component_reuse_order,1.358065599999918,7
case_100,1,ok,151223.0,151223.0,0.0,0.0,0.0,0.0,436006.0,1.0,0.38383859999976266,681e653563d3c768f3caa97d5ce84b5b07d871ec759557bc231b2ab6ffdbe411,,1.0,1.0,151223.0,1.0,single_core_fixed,0.023057599999901868,1
case_100,2,ok,85932.0,85932.0,839412.0,839412.0,0.25354205359511806,248456.0,731484.0,1.0,0.5904344000000492,ed49a87d0a43fe9f6d9f5d432d305b65940f64f93649df22b80fb22fffcca716,,1.7597984452823163,1.7597984452823163,90243.0,1.0501675743611227,data_band,0.2012699000001703,7
case_100,3,ok,62351.0,59960.0,1366594.0,1366594.0,0.29686544226175077,390194.0,924186.0,1.039876584389593,0.6784634999999071,f610e3c242052307a0b5f3cb6230142ec7ee4d74c8791f5323fe6a9a00b7c985,,2.522064709806538,2.4253500344822054,57811.0,0.9641594396264176,data_band,0.19253399999979592,6
case_100,4,ok,51190.0,46910.0,1711060.0,1711060.0,0.2978931770191404,463576.0,1092606.0,1.0912385418887232,0.7185918000000129,f3399bb9491e9597fa840444e824837d04fe74a61f137f568944817e210aaa42,,3.2236836495416754,2.9541512014065248,58086.0,1.2382434448944788,data_band,0.18466350000016973,6
case_100,5,ok,47926.0,40766.0,1863742.0,1863742.0,0.3831375797115551,645760.0,1039692.0,1.17563655987833,0.8340539999999237,39fbe1a0a965dec08ab62a38e04931d3d2ad21bb316552f1f311e0d812ba3f25,,3.709537359564343,3.1553436548011518,58085.0,1.4248393268900554,data_band,0.19898789999979272,6
