case,cores,evaluation_budget,completed_evaluations,best_cycles,speedup,elapsed_seconds_at_last_evaluation,stopped_before_budget
case_072,4,6,4,5994354,3.9867228395253265,1199.1002144000013,True
case_072,5,1,1,4863110,4.9141039376037146,395.56871639999736,False
case_072,5,2,2,4839734,4.937839145705115,695.8710623000006,False
case_072,5,3,3,4834146,4.943547009130465,1043.5407364999992,False
case_072,5,4,4,4834146,4.943547009130465,1108.0452665999983,False
case_072,5,5,5,4834146,4.943547009130465,1445.4281532000023,False
case_072,5,6,5,4834146,4.943547009130465,1445.4281532000023,True
case_073,2,1,1,5980423,1.6857713910872192,4.3981617000026745,False
case_073,2,2,2,4334657,2.3258186287865454,5.803324400003476,False
case_073,2,3,2,4334657,2.3258186287865454,5.803324400003476,True
case_073,2,4,2,4334657,2.3258186287865454,5.803324400003476,True
case_073,2,5,2,4334657,2.3258186287865454,5.803324400003476,True
case_073,2,6,2,4334657,2.3258186287865454,5.803324400003476,True
case_073,3,1,1,4515227,2.232806013961203,3.1055697000047076,False
case_073,3,2,2,2982076,3.3807407993625915,4.467684300005203,False
case_073,3,3,2,2982076,3.3807407993625915,4.467684300005203,True
case_073,3,4,2,2982076,3.3807407993625915,4.467684300005203,True
case_073,3,5,2,2982076,3.3807407993625915,4.467684300005203,True
case_073,3,6,2,2982076,3.3807407993625915,4.467684300005203,True
case_073,4,1,1,3903787,2.5825246100773427,2.4572196999943117,False
case_073,4,2,2,2351066,4.288108458035632,3.984647999997833,False
case_073,4,3,2,2351066,4.288108458035632,3.984647999997833,True
case_073,4,4,2,2351066,4.288108458035632,3.984647999997833,True
case_073,4,5,2,2351066,4.288108458035632,3.984647999997833,True
case_073,4,6,2,2351066,4.288108458035632,3.984647999997833,True
case_073,5,1,1,3517515,2.8661216796516857,2.1789695999977994,False
case_073,5,2,2,2297647,4.387804567020086,3.4874788999950397,False
case_073,5,3,3,2297647,4.387804567020086,5.636780499997258,False
case_073,5,4,3,2297647,4.387804567020086,5.636780499997258,True
case_073,5,5,3,2297647,4.387804567020086,5.636780499997258,True
case_073,5,6,3,2297647,4.387804567020086,5.636780499997258,True
case_074,2,1,1,822510,2.0452505136715664,4.181392999998934,False
case_074,2,2,2,822510,2.0452505136715664,7.73988300000201,False
case_074,2,3,3,822510,2.0452505136715664,10.510342699999455,False
case_074,2,4,4,822510,2.0452505136715664,13.602182199996605,False
case_074,2,5,4,822510,2.0452505136715664,13.602182199996605,True
case_074,2,6,4,822510,2.0452505136715664,13.602182199996605,True
case_074,3,1,1,553814,3.0375523190096314,3.810399599999073,False
case_074,3,2,2,553814,3.0375523190096314,7.147421000001486,False
case_074,3,3,3,553814,3.0375523190096314,9.737857899999653,False
case_074,3,4,4,553814,3.0375523190096314,12.625743699994928,False
case_074,3,5,4,553814,3.0375523190096314,12.625743699994928,True
case_074,3,6,4,553814,3.0375523190096314,12.625743699994928,True
case_074,4,1,1,423088,3.9760971712740614,3.730741700004728,False
case_074,4,2,2,423088,3.9760971712740614,7.2687552999996115,False
case_074,4,3,3,423088,3.9760971712740614,10.284661900004721,False
case_074,4,4,3,423088,3.9760971712740614,10.284661900004721,True
case_074,4,5,3,423088,3.9760971712740614,10.284661900004721,True
case_074,4,6,3,423088,3.9760971712740614,10.284661900004721,True
case_074,5,1,1,347042,4.847364295964177,3.762771099995007,False
case_074,5,2,2,347042,4.847364295964177,6.801861699997971,False
case_074,5,3,3,347042,4.847364295964177,9.158383399997547,False
case_074,5,4,3,347042,4.847364295964177,9.158383399997547,True
case_074,5,5,3,347042,4.847364295964177,9.158383399997547,True
case_074,5,6,3,347042,4.847364295964177,9.158383399997547,True
case_075,2,1,1,781291,1.845418672428071,2.1347913999998127,False
case_075,2,2,2,781291,1.845418672428071,3.8760222000055364,False
case_075,2,3,2,781291,1.845418672428071,3.8760222000055364,True
case_075,2,4,2,781291,1.845418672428071,3.8760222000055364,True
case_075,2,5,2,781291,1.845418672428071,3.8760222000055364,True
case_075,2,6,2,781291,1.845418672428071,3.8760222000055364,True
case_075,3,1,1,622899,2.3146754128678966,2.159095300004992,False
case_075,3,2,2,621902,2.3183861766001717,3.919514100001834,False
case_075,3,3,2,621902,2.3183861766001717,3.919514100001834,True
case_075,3,4,2,621902,2.3183861766001717,3.919514100001834,True
case_075,3,5,2,621902,2.3183861766001717,3.919514100001834,True
case_075,3,6,2,621902,2.3183861766001717,3.919514100001834,True
case_075,4,1,1,457594,3.1508476946813113,2.22708319999947,False
case_075,4,2,2,457594,3.1508476946813113,4.090951300000597,False
case_075,4,3,2,457594,3.1508476946813113,4.090951300000597,True
case_075,4,4,2,457594,3.1508476946813113,4.090951300000597,True
case_075,4,5,2,457594,3.1508476946813113,4.090951300000597,True
case_075,4,6,2,457594,3.1508476946813113,4.090951300000597,True
case_075,5,1,1,403575,3.572592454934027,2.508627399998659,False
case_075,5,2,2,395938,3.641501952325869,4.602732399995148,False
case_075,5,3,2,395938,3.641501952325869,4.602732399995148,True
case_075,5,4,2,395938,3.641501952325869,4.602732399995148,True
case_075,5,5,2,395938,3.641501952325869,4.602732399995148,True
case_075,5,6,2,395938,3.641501952325869,4.602732399995148,True
case_076,2,1,1,3069464,2.015046600970072,697.231721600001,False
case_076,2,2,1,3069464,2.015046600970072,697.231721600001,True
case_076,2,3,1,3069464,2.015046600970072,697.231721600001,True
case_076,2,4,1,3069464,2.015046600970072,697.231721600001,True
case_076,2,5,1,3069464,2.015046600970072,697.231721600001,True
case_076,2,6,1,3069464,2.015046600970072,697.231721600001,True
case_076,3,1,1,2061609,3.0001387265965564,636.962434400004,False
case_076,3,2,1,2061609,3.0001387265965564,636.962434400004,True
case_076,3,3,1,2061609,3.0001387265965564,636.962434400004,True
case_076,3,4,1,2061609,3.0001387265965564,636.962434400004,True
case_076,3,5,1,2061609,3.0001387265965564,636.962434400004,True
case_076,3,6,1,2061609,3.0001387265965564,636.962434400004,True
case_076,4,1,1,1550155,3.9899964842225453,568.4441903999978,False
case_076,4,2,1,1550155,3.9899964842225453,568.4441903999978,True
case_076,4,3,1,1550155,3.9899964842225453,568.4441903999978,True
case_076,4,4,1,1550155,3.9899964842225453,568.4441903999978,True
case_076,4,5,1,1550155,3.9899964842225453,568.4441903999978,True
case_076,4,6,1,1550155,3.9899964842225453,568.4441903999978,True
case_076,5,1,1,1238120,4.995568280942074,514.4797868000023,False
case_076,5,2,1,1238120,4.995568280942074,514.4797868000023,True
case_076,5,3,1,1238120,4.995568280942074,514.4797868000023,True
case_076,5,4,1,1238120,4.995568280942074,514.4797868000023,True
case_076,5,5,1,1238120,4.995568280942074,514.4797868000023,True
case_076,5,6,1,1238120,4.995568280942074,514.4797868000023,True
case_077,2,1,1,250735,1.9754721119907472,3.5464053000032436,False
case_077,2,2,2,250735,1.9754721119907472,4.722054199999548,False
case_077,2,3,3,250735,1.9754721119907472,6.436756299997796,False
case_077,2,4,4,250735,1.9754721119907472,7.800922000002174,False
case_077,2,5,4,250735,1.9754721119907472,7.800922000002174,True
case_077,2,6,4,250735,1.9754721119907472,7.800922000002174,True
case_077,3,1,1,178739,2.771191513883372,3.071487799999886,False
case_077,3,2,2,178739,2.771191513883372,4.216514800005825,False
case_077,3,3,2,178739,2.771191513883372,4.216514800005825,True
case_077,3,4,2,178739,2.771191513883372,4.216514800005825,True
case_077,3,5,2,178739,2.771191513883372,4.216514800005825,True
case_077,3,6,2,178739,2.771191513883372,4.216514800005825,True
case_077,4,1,1,144734,3.4222781101883455,3.0551832000055583,False
case_077,4,2,2,144734,3.4222781101883455,4.259201500004565,False
case_077,4,3,3,144734,3.4222781101883455,6.927397500003281,False
case_077,4,4,3,144734,3.4222781101883455,6.927397500003281,True
case_077,4,5,3,144734,3.4222781101883455,6.927397500003281,True
case_077,4,6,3,144734,3.4222781101883455,6.927397500003281,True
case_077,5,1,1,121081,4.090815239385205,2.9922256999998353,False
case_077,5,2,2,121081,4.090815239385205,4.193755699998292,False
case_077,5,3,3,121081,4.090815239385205,6.874512999995204,False
case_077,5,4,3,121081,4.090815239385205,6.874512999995204,True
case_077,5,5,3,121081,4.090815239385205,6.874512999995204,True
case_077,5,6,3,121081,4.090815239385205,6.874512999995204,True
case_078,2,1,1,1260358,1.8218180866071385,0.27931200000602985,False
case_078,2,2,2,1226324,1.8723787514555696,0.44910080000408925,False
case_078,2,3,3,1151684,1.993726577776543,0.6993363000001409,False
case_078,2,4,3,1151684,1.993726577776543,0.6993363000001409,True
case_078,2,5,3,1151684,1.993726577776543,0.6993363000001409,True
case_078,2,6,3,1151684,1.993726577776543,0.6993363000001409,True
case_078,3,1,1,932672,2.461897644616757,0.29118799999559997,False
case_078,3,2,2,932672,2.461897644616757,0.48745819999749074,False
case_078,3,3,3,893942,2.568559257759452,0.7804172999967705,False
case_078,3,4,3,893942,2.568559257759452,0.7804172999967705,True
case_078,3,5,3,893942,2.568559257759452,0.7804172999967705,True
case_078,3,6,3,893942,2.568559257759452,0.7804172999967705,True
case_078,4,1,1,690924,3.3232931552529656,0.23834839999472024,False
case_078,4,2,2,690924,3.3232931552529656,0.37726159999874653,False
case_078,4,3,3,690924,3.3232931552529656,0.6918269999951008,False
case_078,4,4,3,690924,3.3232931552529656,0.6918269999951008,True
case_078,4,5,3,690924,3.3232931552529656,0.6918269999951008,True
case_078,4,6,3,690924,3.3232931552529656,0.6918269999951008,True
case_078,5,1,1,681261,3.3704307159810996,0.24975789999734843,False
case_078,5,2,2,663941,3.458353980248245,0.41980689999763854,False
case_078,5,3,3,663941,3.458353980248245,0.5894831000041449,False
case_078,5,4,4,663941,3.458353980248245,0.9024657999980263,False
case_078,5,5,4,663941,3.458353980248245,0.9024657999980263,True
case_078,5,6,4,663941,3.458353980248245,0.9024657999980263,True
case_079,2,1,1,15446486,2.010311665708304,96.50599209999928,False
case_079,2,2,2,15446486,2.010311665708304,146.83480150000105,False
case_079,2,3,2,15446486,2.010311665708304,146.83480150000105,True
case_079,2,4,2,15446486,2.010311665708304,146.83480150000105,True
case_079,2,5,2,15446486,2.010311665708304,146.83480150000105,True
case_079,2,6,2,15446486,2.010311665708304,146.83480150000105,True
case_079,3,1,1,10181692,3.049812447675691,123.00466439999582,False
case_079,3,2,2,10181692,3.049812447675691,234.5687695000015,False
case_079,3,3,2,10181692,3.049812447675691,234.5687695000015,True
case_079,3,4,2,10181692,3.049812447675691,234.5687695000015,True
case_079,3,5,2,10181692,3.049812447675691,234.5687695000015,True
case_079,3,6,2,10181692,3.049812447675691,234.5687695000015,True
case_079,4,1,1,7635624,4.066760097144647,38.36080519999814,False
case_079,4,2,2,7635624,4.066760097144647,59.9923112999968,False
case_079,4,3,2,7635624,4.066760097144647,59.9923112999968,True
case_079,4,4,2,7635624,4.066760097144647,59.9923112999968,True
case_079,4,5,2,7635624,4.066760097144647,59.9923112999968,True
case_079,4,6,2,7635624,4.066760097144647,59.9923112999968,True
case_079,5,1,1,6075976,5.110660575354478,149.22274050000124,False
case_079,5,2,2,6075976,5.110660575354478,279.7407647,False
case_079,5,3,2,6075976,5.110660575354478,279.7407647,True
case_079,5,4,2,6075976,5.110660575354478,279.7407647,True
case_079,5,5,2,6075976,5.110660575354478,279.7407647,True
case_079,5,6,2,6075976,5.110660575354478,279.7407647,True
case_080,2,1,1,145926,2.0019598974822856,0.4658214000010048,False
case_080,2,2,1,145926,2.0019598974822856,0.4658214000010048,True
case_080,2,3,1,145926,2.0019598974822856,0.4658214000010048,True
case_080,2,4,1,145926,2.0019598974822856,0.4658214000010048,True
case_080,2,5,1,145926,2.0019598974822856,0.4658214000010048,True
case_080,2,6,1,145926,2.0019598974822856,0.4658214000010048,True
case_080,3,1,1,100325,2.9119162721156244,0.3216956000032951,False
case_080,3,2,1,100325,2.9119162721156244,0.3216956000032951,True
case_080,3,3,1,100325,2.9119162721156244,0.3216956000032951,True
case_080,3,4,1,100325,2.9119162721156244,0.3216956000032951,True
case_080,3,5,1,100325,2.9119162721156244,0.3216956000032951,True
case_080,3,6,1,100325,2.9119162721156244,0.3216956000032951,True
case_080,4,1,1,101166,2.8877093094517923,0.3763792000027024,False
case_080,4,2,2,100325,2.9119162721156244,0.6258806000041659,False
case_080,4,3,2,100325,2.9119162721156244,0.6258806000041659,True
case_080,4,4,2,100325,2.9119162721156244,0.6258806000041659,True
case_080,4,5,2,100325,2.9119162721156244,0.6258806000041659,True
case_080,4,6,2,100325,2.9119162721156244,0.6258806000041659,True
case_080,5,1,1,100325,2.9119162721156244,0.3443628999957582,False
case_080,5,2,1,100325,2.9119162721156244,0.3443628999957582,True
case_080,5,3,1,100325,2.9119162721156244,0.3443628999957582,True
case_080,5,4,1,100325,2.9119162721156244,0.3443628999957582,True
case_080,5,5,1,100325,2.9119162721156244,0.3443628999957582,True
case_080,5,6,1,100325,2.9119162721156244,0.3443628999957582,True
case_081,2,1,1,76860,1.9749544626593807,2.144220399997721,False
case_081,2,2,1,76860,1.9749544626593807,2.144220399997721,True
case_081,2,3,1,76860,1.9749544626593807,2.144220399997721,True
case_081,2,4,1,76860,1.9749544626593807,2.144220399997721,True
case_081,2,5,1,76860,1.9749544626593807,2.144220399997721,True
case_081,2,6,1,76860,1.9749544626593807,2.144220399997721,True
case_081,3,1,1,51943,2.9223379473653814,1.6236320999960299,False
case_081,3,2,1,51943,2.9223379473653814,1.6236320999960299,True
case_081,3,3,1,51943,2.9223379473653814,1.6236320999960299,True
case_081,3,4,1,51943,2.9223379473653814,1.6236320999960299,True
case_081,3,5,1,51943,2.9223379473653814,1.6236320999960299,True
case_081,3,6,1,51943,2.9223379473653814,1.6236320999960299,True
case_081,4,1,1,39588,3.834369000707285,1.3651958999980707,False
case_081,4,2,1,39588,3.834369000707285,1.3651958999980707,True
case_081,4,3,1,39588,3.834369000707285,1.3651958999980707,True
case_081,4,4,1,39588,3.834369000707285,1.3651958999980707,True
case_081,4,5,1,39588,3.834369000707285,1.3651958999980707,True
case_081,4,6,1,39588,3.834369000707285,1.3651958999980707,True
case_081,5,1,1,30943,4.905632937982743,1.335523199995805,False
case_081,5,2,1,30943,4.905632937982743,1.335523199995805,True
case_081,5,3,1,30943,4.905632937982743,1.335523199995805,True
case_081,5,4,1,30943,4.905632937982743,1.335523199995805,True
case_081,5,5,1,30943,4.905632937982743,1.335523199995805,True
case_081,5,6,1,30943,4.905632937982743,1.335523199995805,True
case_082,2,1,1,381109,1.8919547950848707,1.2080392000061693,False
case_082,2,2,2,381109,1.8919547950848707,2.5074129000058747,False
case_082,2,3,3,381109,1.8919547950848707,3.467704100003175,False
case_082,2,4,3,381109,1.8919547950848707,3.467704100003175,True
case_082,2,5,3,381109,1.8919547950848707,3.467704100003175,True
case_082,2,6,3,381109,1.8919547950848707,3.467704100003175,True
case_082,3,1,1,270613,2.664472881938414,1.1499703000008594,False
case_082,3,2,2,270613,2.664472881938414,2.4807402000005823,False
case_082,3,3,3,270408,2.666492855240969,3.3895659999980126,False
case_082,3,4,3,270408,2.666492855240969,3.3895659999980126,True
case_082,3,5,3,270408,2.666492855240969,3.3895659999980126,True
case_082,3,6,3,270408,2.666492855240969,3.3895659999980126,True
case_082,4,1,1,218159,3.305116910143519,1.0279588000048534,False
case_082,4,2,2,218159,3.305116910143519,2.4758590000055847,False
case_082,4,3,3,216662,3.3279532174539144,3.362299799999164,False
case_082,4,4,3,216662,3.3279532174539144,3.362299799999164,True
case_082,4,5,3,216662,3.3279532174539144,3.362299799999164,True
case_082,4,6,3,216662,3.3279532174539144,3.362299799999164,True
case_082,5,1,1,207263,3.478869841698711,1.0487103999985266,False
case_082,5,2,2,207263,3.478869841698711,2.605664100003196,False
case_082,5,3,3,206645,3.4892738754869463,3.3805778000023565,False
case_082,5,4,3,206645,3.4892738754869463,3.3805778000023565,True
case_082,5,5,3,206645,3.4892738754869463,3.3805778000023565,True
case_082,5,6,3,206645,3.4892738754869463,3.3805778000023565,True
case_083,2,1,1,644672,1.6411337858631987,2.3579963999945903,False
case_083,2,2,2,519948,2.034805403617285,3.487662099993031,False
case_083,2,3,2,519948,2.034805403617285,3.487662099993031,True
case_083,2,4,2,519948,2.034805403617285,3.487662099993031,True
case_083,2,5,2,519948,2.034805403617285,3.487662099993031,True
case_083,2,6,2,519948,2.034805403617285,3.487662099993031,True
case_083,3,1,1,512623,2.0638812538649263,1.7125345999957062,False
case_083,3,2,2,424902,2.4899694517794693,2.8763300999999046,False
case_083,3,3,3,424902,2.4899694517794693,5.013532699995267,False
case_083,3,4,3,424902,2.4899694517794693,5.013532699995267,True
case_083,3,5,3,424902,2.4899694517794693,5.013532699995267,True
case_083,3,6,3,424902,2.4899694517794693,5.013532699995267,True
case_083,4,1,1,450029,2.350944050272316,1.3389217000003555,False
case_083,4,2,2,450029,2.350944050272316,2.7749516000039876,False
case_083,4,3,3,400514,2.6415880593437433,4.034904899999674,False
case_083,4,4,3,400514,2.6415880593437433,4.034904899999674,True
case_083,4,5,3,400514,2.6415880593437433,4.034904899999674,True
case_083,4,6,3,400514,2.6415880593437433,4.034904899999674,True
case_083,5,1,1,442480,2.3910527029470257,1.1971601000041119,False
case_083,5,2,2,442480,2.3910527029470257,2.326684400002705,False
case_083,5,3,3,347213,3.0471007709964777,3.370792800000345,False
case_083,5,4,3,347213,3.0471007709964777,3.370792800000345,True
case_083,5,5,3,347213,3.0471007709964777,3.370792800000345,True
case_083,5,6,3,347213,3.0471007709964777,3.370792800000345,True
case_084,2,1,1,1255052,1.9978550689533183,17.92843559999892,False
case_084,2,2,2,1255052,1.9978550689533183,32.15234419999615,False
case_084,2,3,2,1255052,1.9978550689533183,32.15234419999615,True
case_084,2,4,2,1255052,1.9978550689533183,32.15234419999615,True
case_084,2,5,2,1255052,1.9978550689533183,32.15234419999615,True
case_084,2,6,2,1255052,1.9978550689533183,32.15234419999615,True
case_084,3,1,1,836220,2.998507569778288,11.870952899997064,False
case_084,3,2,2,836220,2.998507569778288,29.17791799999395,False
case_084,3,3,3,836220,2.998507569778288,35.96362199999567,False
case_084,3,4,3,836220,2.998507569778288,35.96362199999567,True
case_084,3,5,3,836220,2.998507569778288,35.96362199999567,True
case_084,3,6,3,836220,2.998507569778288,35.96362199999567,True
case_084,4,1,1,629028,3.986169137144928,9.319958100000804,False
case_084,4,2,2,629028,3.986169137144928,20.46212760000344,False
case_084,4,3,2,629028,3.986169137144928,20.46212760000344,True
case_084,4,4,2,629028,3.986169137144928,20.46212760000344,True
case_084,4,5,2,629028,3.986169137144928,20.46212760000344,True
case_084,4,6,2,629028,3.986169137144928,20.46212760000344,True
case_084,5,1,1,503472,4.98024120507198,7.947187500001746,False
case_084,5,2,2,503472,4.98024120507198,16.421567200006393,False
case_084,5,3,2,503472,4.98024120507198,16.421567200006393,True
case_084,5,4,2,503472,4.98024120507198,16.421567200006393,True
case_084,5,5,2,503472,4.98024120507198,16.421567200006393,True
case_084,5,6,2,503472,4.98024120507198,16.421567200006393,True
case_085,2,1,1,1650478,1.9315004501726167,8.138795599996229,False
case_085,2,2,2,1649858,1.9322262885654402,15.228380499997002,False
case_085,2,3,2,1649858,1.9322262885654402,15.228380499997002,True
case_085,2,4,2,1649858,1.9322262885654402,15.228380499997002,True
case_085,2,5,2,1649858,1.9322262885654402,15.228380499997002,True
case_085,2,6,2,1649858,1.9322262885654402,15.228380499997002,True
case_085,3,1,1,1188808,2.681592822390159,7.919199899995874,False
case_085,3,2,2,1188808,2.681592822390159,13.442666199996893,False
case_085,3,3,2,1188808,2.681592822390159,13.442666199996893,True
case_085,3,4,2,1188808,2.681592822390159,13.442666199996893,True
case_085,3,5,2,1188808,2.681592822390159,13.442666199996893,True
case_085,3,6,2,1188808,2.681592822390159,13.442666199996893,True
case_085,4,1,1,892850,3.5704754438035504,7.283270799998718,False
case_085,4,2,2,891725,3.5749799545824104,13.417099400001462,False
case_085,4,3,2,891725,3.5749799545824104,13.417099400001462,True
case_085,4,4,2,891725,3.5749799545824104,13.417099400001462,True
case_085,4,5,2,891725,3.5749799545824104,13.417099400001462,True
case_085,4,6,2,891725,3.5749799545824104,13.417099400001462,True
case_085,5,1,1,814800,3.9124926362297496,6.968229500002053,False
case_085,5,2,2,799811,3.985815398887987,13.430712900000799,False
case_085,5,3,2,799811,3.985815398887987,13.430712900000799,True
case_085,5,4,2,799811,3.985815398887987,13.430712900000799,True
case_085,5,5,2,799811,3.985815398887987,13.430712900000799,True
case_085,5,6,2,799811,3.985815398887987,13.430712900000799,True
case_086,2,1,1,76068,1.556541515486144,1.35952950000501,False
case_086,2,2,2,76068,1.556541515486144,3.7920432000028086,False
case_086,2,3,2,76068,1.556541515486144,3.7920432000028086,True
case_086,2,4,2,76068,1.556541515486144,3.7920432000028086,True
case_086,2,5,2,76068,1.556541515486144,3.7920432000028086,True
case_086,2,6,2,76068,1.556541515486144,3.7920432000028086,True
case_086,3,1,1,60293,1.9637934751961257,1.5360508000012487,False
case_086,3,2,2,58291,2.0312398140364722,2.7636745999989216,False
case_086,3,3,2,58291,2.0312398140364722,2.7636745999989216,True
case_086,3,4,2,58291,2.0312398140364722,2.7636745999989216,True
case_086,3,5,2,58291,2.0312398140364722,2.7636745999989216,True
case_086,3,6,2,58291,2.0312398140364722,2.7636745999989216,True
case_086,4,1,1,49131,2.4099448413425333,1.2816950999986148,False
case_086,4,2,1,49131,2.4099448413425333,1.2816950999986148,True
case_086,4,3,1,49131,2.4099448413425333,1.2816950999986148,True
case_086,4,4,1,49131,2.4099448413425333,1.2816950999986148,True
case_086,4,5,1,49131,2.4099448413425333,1.2816950999986148,True
case_086,4,6,1,49131,2.4099448413425333,1.2816950999986148,True
case_086,5,1,1,52519,2.2544793312896285,1.5346176000020932,False
case_086,5,2,2,51776,2.28683173671199,2.812263799998618,False
case_086,5,3,3,51776,2.28683173671199,3.9654879000008805,False
case_086,5,4,3,51776,2.28683173671199,3.9654879000008805,True
case_086,5,5,3,51776,2.28683173671199,3.9654879000008805,True
case_086,5,6,3,51776,2.28683173671199,3.9654879000008805,True
case_087,2,1,1,1985234,2.0018148994022873,239.78538169999956,False
case_087,2,2,2,1985234,2.0018148994022873,269.34716820000176,False
case_087,2,3,3,1985234,2.0018148994022873,288.9545829999988,False
case_087,2,4,3,1985234,2.0018148994022873,288.9545829999988,True
case_087,2,5,3,1985234,2.0018148994022873,288.9545829999988,True
case_087,2,6,3,1985234,2.0018148994022873,288.9545829999988,True
case_087,3,1,1,1385253,2.8688412874760063,249.3895549999943,False
case_087,3,2,2,1385253,2.8688412874760063,277.1630686999997,False
case_087,3,3,3,1385253,2.8688412874760063,297.97350619999634,False
case_087,3,4,3,1385253,2.8688412874760063,297.97350619999634,True
case_087,3,5,3,1385253,2.8688412874760063,297.97350619999634,True
case_087,3,6,3,1385253,2.8688412874760063,297.97350619999634,True
case_087,4,1,1,1069661,3.715262125103187,195.27881449999404,False
case_087,4,2,2,1069661,3.715262125103187,225.65571919999638,False
case_087,4,3,3,1069661,3.715262125103187,244.63195819999964,False
case_087,4,4,3,1069661,3.715262125103187,244.63195819999964,True
case_087,4,5,3,1069661,3.715262125103187,244.63195819999964,True
case_087,4,6,3,1069661,3.715262125103187,244.63195819999964,True
case_087,5,1,1,888504,4.472766582930409,176.53717329999927,False
case_087,5,2,2,888504,4.472766582930409,207.8040836,False
case_087,5,3,3,888504,4.472766582930409,228.63029749999987,False
case_087,5,4,3,888504,4.472766582930409,228.63029749999987,True
case_087,5,5,3,888504,4.472766582930409,228.63029749999987,True
case_087,5,6,3,888504,4.472766582930409,228.63029749999987,True
case_088,2,1,1,148590,1.6395652466518609,0.9859317000009469,False
case_088,2,2,2,146889,1.658551695497961,1.7870484000013676,False
case_088,2,3,2,146889,1.658551695497961,1.7870484000013676,True
case_088,2,4,2,146889,1.658551695497961,1.7870484000013676,True
case_088,2,5,2,146889,1.658551695497961,1.7870484000013676,True
case_088,2,6,2,146889,1.658551695497961,1.7870484000013676,True
case_088,3,1,1,120388,2.0236485363989765,0.9387734999982058,False
case_088,3,2,2,120388,2.0236485363989765,1.9962570999996387,False
case_088,3,3,3,117618,2.071307112856876,2.6919484000027296,False
case_088,3,4,3,117618,2.071307112856876,2.6919484000027296,True
case_088,3,5,3,117618,2.071307112856876,2.6919484000027296,True
case_088,3,6,3,117618,2.071307112856876,2.6919484000027296,True
case_088,4,1,1,104492,2.3314990621291583,0.9932396999938646,False
case_088,4,2,2,104492,2.3314990621291583,2.0814930999986245,False
case_088,4,3,3,104484,2.331677577428123,2.8178009999974165,False
case_088,4,4,3,104484,2.331677577428123,2.8178009999974165,True
case_088,4,5,3,104484,2.331677577428123,2.8178009999974165,True
case_088,4,6,3,104484,2.331677577428123,2.8178009999974165,True
case_088,5,1,1,100511,2.423844156360995,0.9996453999992809,False
case_088,5,2,2,100511,2.423844156360995,1.8984873999943375,False
case_088,5,3,3,99239,2.454911879402251,2.671634799997264,False
case_088,5,4,3,99239,2.454911879402251,2.671634799997264,True
case_088,5,5,3,99239,2.454911879402251,2.671634799997264,True
case_088,5,6,3,99239,2.454911879402251,2.671634799997264,True
case_089,2,1,1,346832,1.998350786547954,2.730979499996465,False
case_089,2,2,2,344500,2.011878084179971,4.010375500001828,False
case_089,2,3,3,344500,2.011878084179971,5.298022900002252,False
case_089,2,4,3,344500,2.011878084179971,5.298022900002252,True
case_089,2,5,3,344500,2.011878084179971,5.298022900002252,True
case_089,2,6,3,344500,2.011878084179971,5.298022900002252,True
case_089,3,1,1,243614,2.8450417463692563,2.056563800004369,False
case_089,3,2,2,243614,2.8450417463692563,3.0951696999982232,False
case_089,3,3,3,243614,2.8450417463692563,4.623120399999607,False
case_089,3,4,3,243614,2.8450417463692563,4.623120399999607,True
case_089,3,5,3,243614,2.8450417463692563,4.623120399999607,True
case_089,3,6,3,243614,2.8450417463692563,4.623120399999607,True
case_089,4,1,1,178160,3.8902784014369107,1.729392999994161,False
case_089,4,2,2,178160,3.8902784014369107,2.59949190000043,False
case_089,4,3,2,178160,3.8902784014369107,2.59949190000043,True
case_089,4,4,2,178160,3.8902784014369107,2.59949190000043,True
case_089,4,5,2,178160,3.8902784014369107,2.59949190000043,True
case_089,4,6,2,178160,3.8902784014369107,2.59949190000043,True
case_089,5,1,1,147432,4.701096098540344,1.5109831000008853,False
case_089,5,2,2,147432,4.701096098540344,2.4382284000021173,False
case_089,5,3,3,147432,4.701096098540344,3.800262199998542,False
case_089,5,4,3,147432,4.701096098540344,3.800262199998542,True
case_089,5,5,3,147432,4.701096098540344,3.800262199998542,True
case_089,5,6,3,147432,4.701096098540344,3.800262199998542,True
case_090,2,1,1,697210,1.6901120178999154,0.597889299999224,False
case_090,2,2,2,697210,1.6901120178999154,1.1129335000005085,False
case_090,2,3,3,518935,2.2707333288369447,1.5573727000009967,False
case_090,2,4,3,518935,2.2707333288369447,1.5573727000009967,True
case_090,2,5,3,518935,2.2707333288369447,1.5573727000009967,True
case_090,2,6,3,518935,2.2707333288369447,1.5573727000009967,True
case_090,3,1,1,633807,1.859182684949835,0.4049224999980652,False
case_090,3,2,2,633807,1.859182684949835,0.7883632000011858,False
case_090,3,3,3,405128,2.908619004364053,1.2650760999968043,False
case_090,3,4,3,405128,2.908619004364053,1.2650760999968043,True
case_090,3,5,3,405128,2.908619004364053,1.2650760999968043,True
case_090,3,6,3,405128,2.908619004364053,1.2650760999968043,True
case_090,4,1,1,544126,2.1656068631162637,0.4744295999989845,False
case_090,4,2,2,544126,2.1656068631162637,0.8146740999945905,False
case_090,4,3,3,366328,3.21668832303291,1.3948278999960166,False
case_090,4,4,4,366328,3.21668832303291,1.7943379999996978,False
case_090,4,5,4,366328,3.21668832303291,1.7943379999996978,True
case_090,4,6,4,366328,3.21668832303291,1.7943379999996978,True
case_090,5,1,1,529948,2.223544574184637,0.44099110000388464,False
