case,cores,status,no_l2_cycles,l2_cycles,no_l2_added_bytes,l2_added_bytes,cache_hit_rate,hit_bytes,miss_bytes,cache_gain,seconds,plan_sha256,error
case_074,1,ok,1682239,1678120,6070280,6070280,0.16680485013829857,1642496,8204316,1.002454532452983,1.5198975000002974,2779c2f98534ba22be17439254042effe4fd89fc373320886e992cf811fe3daa,
case_074,2,ok,825446,824949,3457024,3457024,0.33238847814907185,2404352,4829208,1.0006024614854978,1.3845479999999952,73ffaad34b23d5ca1acd23d2638cdfad327d561f45078220412e333d3d136b72,
case_074,3,ok,560063,558503,5275648,5275648,0.33438825370761355,3026944,6025240,1.002793181057219,1.4445982999995977,91bbdcd42a0d3f51bad593e1e98f37129699edccc5147919e7b4a4f7e09aa468,
case_074,4,ok,436212,433111,6995968,6995968,0.307984104716972,3317760,7454744,1.00715982738836,1.4746077999998306,f2871002d3330112e5d52b85b21884e3a4f60f932b5d59aafbea9e3086e245b4,
case_075,1,ok,1441809,1441809,0,0,0.0,0,1819782,1.0,3.8433399000000463,bed9d9e83e74b512d9fc39bb4e0590540ad7bc8cb66a39d8ca9bb40be3ad609a,
case_075,2,ok,738658,738658,1401990,1401990,0.12205756804152743,327686,2356998,1.0,3.495946500000173,0636cef50865a16407fbe82b385c14210d5b6fdf3a7e071a637217bf633d9e42,
case_075,3,ok,559640,559578,4018700,4018700,0.39516972935439865,1775628,2717702,1.0001107977797554,3.596440899999834,cb7a9b0b1f4647a7cfc27158630f0555e13f41405789466eff57f7b02c903119,
case_075,4,ok,398037,397969,3455122,3455122,0.3235900701039091,1360018,2842886,1.0001708675801382,3.333309900000131,fee69e2338b9c3e28a2cb364a0ff62e80ef8618ba9ac75f24822643e43ec2e1b,
case_076,1,ok,6185113,6183098,28280832,28280832,0.13357661937269952,4347904,28201984,1.0003258884138664,39.99526999999989,942cb3b3d622bf9f0010de6b6db391fd4d955ea8adbdf47a2f1577f4908dba33,
case_076,2,ok,3085520,3084596,10178560,10178560,0.47763838684527604,6900736,7546880,1.0002995530046723,25.009175799999866,20ac5ca79eb9c22b472eb6c7c8b4c6edd99b5467c870c1c7f24a0158051df5a7,
case_076,3,ok,2046418,2046322,10626048,10626048,0.25690911590815346,3826688,11068416,1.0000469134378656,22.097663099999863,ee30148f43bbc2ce86515e1d6f138c1bb7de42a42852934b35724dd30a54bbe1,
case_076,4,ok,1531122,1530920,14709760,14709760,0.46827452249919066,8887296,10091520,1.0001319468032295,21.355084100000113,62f1076a86f63c63b62356ee7bbaa0f1394222ff6891d9b08169f2c25426ca43,
case_077,1,ok,495320,495320,0,0,0.0,0,2141260,1.0,1.6492426999998315,313a53144f59c7d21461950a087d241efd2668313bf912d71f68862af0734dcf,
case_077,2,ok,262954,262846,580106,580106,0.09775834827793771,251080,2317294,1.0004108869832526,1.6534966999997778,f89dc64c44ba776feac23e852050856bfb1b620db0570f7cc0c7fb4c9d0174ac,
case_077,3,ok,188863,188537,792452,792452,0.14957033125125727,411914,2342068,1.0017291035711824,1.5616128000001481,1b76247fb80763a9c7d11df5e631a768ad31e12804a2fb38b5f223fcdcff7bcd,
case_077,4,ok,153109,152982,1205822,1205822,0.18838323384524713,577904,2489800,1.0008301630257155,1.6802677000000585,243ae7189a012d3fa3a5dccc8bcbdfea28f55704c878f5bb74b835be8adecabd,
case_078,1,ok,2296143,2296143,12644568,12644568,0.0,0,14776152,1.0,0.3650294999997641,69e0e695ade21e7c3734f75bdadd7b92833241347217999b102e74c4b7836aef,
case_078,2,ok,1055740,1055740,2148480,2148480,0.0,0,4395264,1.0,0.2952440000003662,dd512d08343ea8a420864219616b9e37c2ec57aa5a8e0d25277a72cce778b002,
case_078,3,ok,792172,792172,4296960,4296960,0.11764274397042428,769824,5773920,1.0,0.29293150000012247,3e0d59208fd26ec164968115b81123b9ed63cc3acb45e6da22ff627c52c52c57,
case_078,4,ok,557664,557664,6445440,6445440,0.0,0,8692224,1.0,0.29593690000001516,408c2d623ae7906c6c18ccae0597a4c67ded37fd77becd4f167416f6e542cf3c,
case_079,1,ok,31052251,31052251,32448512,32448512,0.0,0,38260736,1.0,26.073585600000115,e8c2977025670b0dec3c92b1c955c5fa59854ec91c26b072e18ddca966af5564,
case_079,2,ok,15594940,15575492,36859904,36859904,0.2808586762075134,9003008,23052288,1.0012486282937323,12.7571724000004,d51c695f16c51d6d91b38999972040e77f6852bca3d40a4d015d1bb171f19bdd,
case_079,3,ok,10436715,10432969,55062528,55062528,0.12024703317994671,6100992,44636160,1.0003590540717604,15.002361500000006,85f9b40468c944f136e64016b366cda2c078a76d99f6b97a8d8354a383cbeb50,
case_079,4,ok,7786118,7780871,31670272,31670272,0.13396143088473428,3727360,24096768,1.000674346098271,11.141918100000112,f1f39499be98db8028a851f6f431e0daa39ad40820c828996d8da65466a29286,
case_080,1,ok,292138,291826,548864,548864,0.1686143572621035,413696,2039808,1.0010691302351402,0.40668840000034834,4bde11275202a3123e3211f6020879016dce6dd6e065878203a696a24797bbac,
case_080,2,ok,153702,153702,1921024,1921024,0.1006423982869379,385024,3440640,1.0,0.4139641000001575,cdb2d593766bd90bc7ed6e611b308690efd18cc54c1b22c445a079746c3e2cac,
case_080,3,ok,100098,100098,983040,983040,0.0,0,2740224,1.0,0.3704378999996152,f787fb65eda1728918e758483a68fd5181701e5ea27fcece0914931226fa0ab6,
case_080,4,ok,107717,79440,4444160,4444160,0.43584656084656087,2699264,3493888,1.3559541792547836,0.5427884000000631,4de91d19bd4023f364490397d689a1da2530311d460b1e0e938e865993e5f61b,
case_081,1,ok,151795,151795,0,0,0.0,0,1044820,1.0,1.65133139999989,e0c3a84e75f5cccea24be436c009615eacaeea8dc4e49c81e869f8ffa0539f00,
case_081,2,ok,76860,76860,0,0,0.0,0,1044820,1.0,1.3600553000001128,38d67cf6c28fac291aac83471e998b1d4df4007407ebbd1d57a02e3949f048bd,
case_081,3,ok,51943,51943,0,0,0.0,0,1044820,1.0,1.2661324999999124,d68ac76f4bbba1d8b60aa20c255a9cabd714ed94c6686cf599309686826f889c,
case_081,4,ok,39588,39588,0,0,0.0,0,1044820,1.0,1.1993954999998095,6a60e3a9bbc1f246a0658bb1bf739967c2feba8eda9c86978335e639c3b60689,
case_082,1,ok,721041,721041,0,0,0.0,0,566406,1.0,1.3760025000001406,6eb39ce98179d639db67413478cb56976f77b63d3afc1ad94cbd85377017ba62,
case_082,2,ok,365555,365554,567942,567942,0.10928238898349926,98310,801286,1.0000027355739507,1.478269900000214,e667ab7b0d097b0ba2cfadbe16203912a442382b7abd426668b5655594ba896b,
case_082,3,ok,249583,249485,1538572,1538572,0.32618174746840645,499852,1032582,1.000392809186925,1.5590508000000227,213037075f8e71bed93d8f639a4f34222e67abe2d060b80736ec3c035c244049,
case_082,4,ok,202367,202415,1418386,1418386,0.3308694809077247,491410,993798,0.9997628634241533,1.4466459999998733,4dec74e4095e85090b6c73620265c118ac2593d4103e52ff1502112d02b88472,
case_083,1,ok,1057993,946145,13934688,13934688,0.7958684091545202,11829024,3034016,1.1182144385902795,1.883603100000073,7ec4e87335d7c4fad3623f4332ab33b69d05a0210b052cebef7267c241d7bedc,
case_083,2,ok,447790,447715,930400,930400,0.43954846714886664,929536,1185216,1.0001675172821995,1.4082565999997314,c9188db4633d9a506e875ba4de40c57580c98591034206ec200a2d8503281d68,
case_083,3,ok,308067,308067,1860800,1860800,0.30525110076607015,929536,2115616,1.0,1.3330852000003688,163a381039564a1b6b10d0687b4fb4a82a8471b4c6a3401066834aad95d289c3,
case_083,4,ok,224609,224609,2791200,2791200,0.7014391963682024,2788608,1186944,1.0,1.3346999000000324,06cb98df169d10f9dda4d24e406d18d2f029d314f774986c9328a4eba37c3a64,
case_084,1,ok,2507412,2507412,0,0,0.0,0,9927786,1.0,8.150140199999896,394128f58f59436607e94c6d809e84dc37c2bb9623f4570355de7e12960c1e4c,
case_084,2,ok,686924,686924,9427968,9427968,0.0,0,14641770,1.0,7.372167700000318,c53cbb4f339adb9013e0da728f8c6ea12750731e63a78b6ebe0f3a5b79cc393c,
case_084,3,ok,458172,458172,9179136,9179136,0.0,0,14517354,1.0,6.622082200000023,17df49ba5e33bc6b79dc196c9e7f7eb44109f01ac006ad44c499d85d7173f0fe,
case_084,4,ok,384788,384788,8930304,8930304,0.0,0,14392938,1.0,6.33372640000016,f4e9c842ce60c8ca75d030fa21de8df965aaa44e52d6c15c9d2be0dd0f9a9248,
case_085,1,ok,3187899,3187899,0,0,0.0,0,1655942,1.0,18.062422699999843,684cfd0441b7faf7f2c3f58f65970994db8dc62ead0591c028c1518df373ad26,
case_085,2,ok,1662788,1662787,2148486,2148486,0.10248364323273938,294918,2582790,1.0000006013999387,13.739689800000178,083e187e6aff98d9172d047bb063fadf4be8447ad0180091392134369c68b998,
case_085,3,ok,1126371,1126373,5683212,5683212,0.3915372286538827,1991948,3095558,0.9999982243892565,12.712564399999792,75a93c335578dc3a749028a8c1ba37dbe314845d0095398918000f9b75e0c85a,
case_085,4,ok,838581,838456,5003666,5003666,0.30923819693848253,1473426,3291270,1.0001490835535793,11.344617499999913,8cece95d2e79e82e1d64dc409126568dbd694acec6c5883748ff6d78ed19789b,
case_086,1,ok,118403,118403,0,0,0.0,0,321126,1.0,1.9520516000002317,0f4e862bfccb3b103c1999ac88e283efe57b077628d0cdcbc5ba535fcad3106b,
case_086,2,ok,62866,62866,418278,418278,0.1573806547680034,92164,493448,1.0,1.862289900000178,35b4dc19fe6de0140349a30ac16fecc69b2281b416c9ed1a6b370b1e1fb0b490,
case_086,3,ok,48546,47249,1081164,1081164,0.4327925129756018,444780,582918,1.027450316408813,1.9723171000000548,270189df897b9402eac4cd5208f327a5555f5f1225acead7d182265cc187dfbc,
case_086,4,ok,38996,38226,952434,952434,0.3114209910067014,300018,663366,1.020143357923926,1.8393044999997983,861855f6c09ec10488e4ec539762204e7a961c0e477ccb0e47746470b405658b,
case_087,1,ok,3974071,3969779,7902720,7902720,0.18336776784760794,2534400,11287004,1.0010811684982968,36.648023300000204,91acd6dff66221ddc3c11406e7b6f4cdc7b6973022b5518ef28c2f6c02a954f4,
case_087,2,ok,2008482,2008511,4631040,4631040,0.30051061051454997,3170304,7379420,0.9999855614432781,16.755303500000082,39a0c4998f517fde789a956791e922d67291627d4ef127ec5e00e8c2ff9e118e,
case_087,3,ok,1382997,1382997,5902848,5902848,0.16488421297679523,1949184,9872348,1.0,13.673735300000317,a19952710b95f5b275a60beae898c33b9d5ebd03743a927c65f5d08ef44b4f9d,
case_087,4,ok,1025060,1021202,22413298,22413298,0.493625108353013,12570348,12895026,1.0037779009441814,20.703630099999828,f6d8f7482764cd9fb2fa42ef5cff0c8f0cf5b65983e1d636e4cd10085ce99c43,
case_088,1,ok,243623,243623,0,0,0.0,0,1829730,1.0,1.1924192999999832,163f203a2937e442470e3ecfbb02b80323d01d3c6887661bb73f55d35b22ac06,
case_088,2,ok,135849,135313,850054,850054,0.18078630320797973,454854,2061122,1.0039611862866096,1.2497800000001007,ec9c72f07bc2d16c3909b622e25384f47039a8571fcdd2828ca8ab936b5983a4,
case_088,3,ok,96111,95879,1473104,1473104,0.3074813000078188,943820,2125700,1.0024197165176942,1.1590961000001698,f6ff33b6b1872685d56ba097edf7aa72d30ccbbd550601986244315808d7f5b0,
case_088,4,ok,87538,81865,2048310,2048310,0.2558772351681021,877902,2553048,1.0692970133756794,1.354569999999967,c764181a7d11820a9ba8e1e639b5e9afb269114bfd966a1ae003d8d6a6d98aef,
case_089,1,ok,693092,693092,0,0,0.0,0,402560,1.0,2.190658099999837,4fc10e9b5c244c9674e677b5fc6937fd0b87f194d682ef550a0ce29592c22599,
case_089,2,ok,333104,333104,238720,238720,0.0,0,641280,1.0,2.029186500000378,fe37cb9dd10ca5d78706e2e36ff6b5c62a66e1f6dfbdbe1f5236f9bdaf9646a5,
case_089,3,ok,233146,233146,477440,477440,0.2711090909090909,238576,641424,1.0,1.8013640999997733,cd558c7aa63d9537847387ca2b42be34710397e24b433ffd180a0d607acf3574,
case_089,4,ok,166784,166784,716160,716160,0.0,0,1118720,1.0,1.7402092000002085,c05288df336750edcf46764a1d5e8970abc40498ab4bb9f32df6cdf1f0ed5333,
case_090,1,ok,1178363,1178363,21233592,21233592,0.0,0,23365560,1.0,0.671536500000002,00f2e18102897420f917354e90524cc9061b95a3ad982b75fecb9f63b5a465d9,
case_090,2,ok,481849,474598,2148480,2148480,0.4837413670975739,2097936,2238960,1.0152781933341481,0.5589331000001039,6dccdbc1381d4e468d67ccfa7c9506665df947ec8a28d1cd08b26404097699a4,
case_090,3,ok,359580,338917,4296960,4296960,0.30420317958434484,1972872,4512504,1.0609677295621052,0.4989467999998851,e432b8e948f84de5c15dd8b7a1024ef209ae267c02b4aa71634b38456af2c390,
case_090,4,ok,300013,271108,6445440,6445440,0.21889732698808043,1889928,6743928,1.1066180267642416,0.48860999999988053,53394a52f028a6468ccb08b283a6c6cf2da735f8c32d1c96d5ca80999879c6b3,
case_091,1,ok,9186769,9168820,53947008,53947008,0.10538579237748164,6374016,54108672,1.001957612866214,37.52661970000008,220eff77c868dc051d126bfdc2c7fc5a0fbed7471a8128d8b3fb07db31c8a47b,
case_091,2,ok,4558277,4547581,28271584,28271584,0.4437133582231571,15444448,19362816,1.0023520196781541,28.07643280000002,d24ac85f57399384cc35ff897e7de2bc159f1b2898159d6d399cd0976a5f4e97,
case_091,3,ok,3051376,3045559,25428800,25428800,0.26992962188028713,8628160,23336320,1.0019099941915426,21.71146269999963,9a59824e658e6b4a4383ebb636755850ea4fea403a88bea69ab3751770f23990,
case_091,4,ok,2292534,2292459,26478240,26478240,0.15113624798266914,4989600,28024320,1.0000327159613323,20.611544400000184,56283ba511e316bf731318a5607c75a994d2d819714e974e15ad63e945e4d980,
case_092,1,ok,4815554,4333631,66000096,66000096,0.7935495964003455,52970464,13780832,1.111205361047122,20.364436899999873,13032b95691d7d95912166112d908978e2250d20d1b79f9ff370fd6738d13f5d,
case_092,2,ok,2024032,2024032,5358176,5358176,0.0,0,5237952,1.0,12.585355500000333,1fcd43118b7ce7f1651fab7ff44d8bd4b1d51a5d6cd48d60e6152316e8384847,
case_092,3,ok,1363611,1362889,5690560,5690560,0.1581750873692188,928384,4940960,1.0005297570088247,10.970206800000142,32f622492069a77ab353e4731a3d37afbd7937c43dae663a537cd6f77d473d87,
case_092,4,ok,1040221,1025333,6264608,6264608,0.2807600858286134,1859072,4762496,1.0145201607672825,9.402387499999804,b2c8e1a96bfc8db9f29cf9add8774bbedf9416c8d2c862979e675b2551c76a15,
case_093,1,ok,74205,74205,0,0,0.0,0,573440,1.0,0.2102122999999665,d740ca1eb54c74eab83a22fcf0c9a2ee98f0b8970396131df3ef725168ce19e3,
case_093,2,ok,37827,37827,8192,8192,0.0,0,581632,1.0,0.20205600000008417,1469376cc0cae5c34dfe2b96bb51cb4a7622e7a839eb29b6ac55960acadc677f,
case_093,3,ok,25103,25103,16384,16384,0.0,0,589824,1.0,0.19596199999978126,d881d5b76b1d96eb7fa2e6e118e738073020ed1bb58fd1526ad5d9ad05a2f30a,
case_093,4,ok,19779,19779,24576,24576,0.0,0,598016,1.0,0.19452180000007502,d2ad824bd9839e8f80ed32db071c1d06ec76ecd2bb9accbaaa0d02c8f0932074,
case_094,1,ok,94892,94892,0,0,0.0,0,471328,1.0,0.17905870000004143,90f14f38bd9283ba93052db846f68a96f7317d4b0a088f56294fd5f4c59c5589,
case_094,2,ok,49187,49187,320548,320548,0.17701066485792216,122656,570274,1.0,0.20451150000008056,0da7241638925333098212691b751367ee9eb011384d11314f4028c1ede64251,
case_094,3,ok,38896,37772,955340,955340,0.2422713118336195,264992,828790,1.0297574923223551,0.2952307999998993,02c514ee5779483cb66e4c86089536007e7e9928132286cbce826127c424bb0e,
case_094,4,ok,30007,29551,752352,752352,0.2926383598129394,302368,730880,1.0154309498832528,0.2268927000000076,9e73cf354f79626a2bd17976f925c8fc5a71891a366886481df942cad7de09bb,
case_095,1,ok,2084853,2084853,0,0,0.0,0,8516508,1.0,2.372734799999762,63844efdce53667d1c9880a22ccbba187bf1b0b94b7998c8421f3b04e046c508,
case_095,2,ok,573788,573788,16588800,16588800,0.0,0,16810908,1.0,2.2357069999998203,68791bc0effc4847e5434a6aed173d4580ebe559755be78fddf67449782175a0,
case_095,3,ok,474501,474501,16367616,16367616,0.0,0,16700316,1.0,2.184577399999853,9399b70a8917502bd8ee705afae70077219f727759a526e4168d2b050918621c,
case_095,4,ok,524422,524422,0,0,0.0,0,8516508,1.0,1.8117395999997825,fdfaea2ee55f85e27957b535630142b49bc1238bd49e55f3a705d7e12b5fa100,
case_096,1,ok,84194,84194,0,0,0.0,0,210260,1.0,0.3318691999998009,93da29da2f8708b13093282b0af603acc6a81dd4698a737118e1cea3da38b2cd,
case_096,2,ok,46819,46819,67392,67392,0.2427211041159437,67392,210260,1.0,0.3460076000001209,2c7471d4983641febf1e29014a0377369927d95b06e0c1b8a758722d0b27e716,
case_096,3,ok,33662,33662,67392,67392,0.2427211041159437,67392,210260,1.0,0.30747999999994136,9b05ab4ac3348211722ab390fd6de236036367f85d9ce2dcad73e024b28ffb60,
case_096,4,ok,26984,26984,78336,78336,0.2714382735727453,78336,210260,1.0,0.3180136000000857,fa24e4ae4d75279843c888c55b02e0c9c7742a5dc41e6026a64037043af6b2ed,
case_097,1,ok,11491509,11491509,10584064,10584064,0.0,0,14843904,1.0,5.129178800000318,57ee6ed9eb0b93fc2819d6a977f235b1e66cfc35ab0d556135bdf0d4cb14e297,
case_097,2,ok,5182192,5178654,12130304,12130304,0.15456703736098962,2533376,13856768,1.0006831891066674,4.335399000000052,f123cf2c16f403e7cbe272ff648402084c50ac5db87019f344c1770320efd406,
case_097,3,ok,3555469,3555366,13991936,13991936,0.25998653500897667,4745216,13506560,1.000028970294479,3.57366009999987,207b776f34208a29b25f0df1191b889ea15dcf8e1a6df7c6acc60aa7c4d820ac,
case_097,4,ok,2698156,2688480,12335104,12335104,0.39133654202147355,6494208,10100736,1.0035990596917217,3.448689700000159,0501b0ad177cd25f01fa1515d4fd7223e9b568719730b2ba516e4a6937ba6860,
case_098,1,ok,177430,177430,0,0,0.0,0,697912,1.0,0.40001600000005055,12827684fcb5eb70cc7deb4cda3e3555a20650761f267a8c6b5bc3bf71bcbca9,
case_098,2,ok,89756,89756,0,0,0.0,0,697912,1.0,0.4112599999998565,5658d8da1f1e59248ab8c4632d504599258e6153b2f94a1b59159775d90d3345,
case_098,3,ok,76529,71975,2460304,2460304,0.15903149588830384,344078,1819506,1.0632719694338313,0.6673981999997523,4fe855a3f7294d0b8e45cbe9bae8b10236f49f9faf4c2c186e54848fc85a4786,
case_098,4,ok,67101,63843,2390740,2390740,0.15409359799296457,319514,1753992,1.051031436492646,0.7143037000000731,622867cb5aee9497b2df65fa7cf325f8717411cf06147b56eac47694048fc11f,
case_099,1,ok,1622999,1618902,5484544,5484544,0.25235465023466686,2023424,5994752,1.002530727616619,2.35340159999987,23fce5f517d500d2a378a58d70967cd6ada40f9eea222b6cdc87baf0a2004661,
case_099,2,ok,807032,807032,2809856,2809856,0.38633641546495473,2064384,3279104,1.0,2.372973699999875,7acf7cf5a5a512a3a87a57c7bea4475fb2a4516b874071ad116f8f524f68bcc7,
case_099,3,ok,545287,545139,4001792,4001792,0.34846644991969916,2277376,4258048,1.0002714903905243,2.5475792000002,cfb0e69df5333b6ecb91b0f620021031af688cf78041ed7ab22ba3d47d04f952,
case_099,4,ok,412325,412226,5935104,5935104,0.4459357335026148,3776512,4692224,1.0002401595241446,2.5320953000000372,479f95f3a57960485559c8e00b0e2a874c319a5bfb785fa9c6e7bed0afacafd7,
case_100,1,ok,151223,151223,0,0,0.0,0,436006,1.0,0.38383859999976266,681e653563d3c768f3caa97d5ce84b5b07d871ec759557bc231b2ab6ffdbe411,
case_100,2,ok,85932,85932,839412,839412,0.25354205359511806,248456,731484,1.0,0.5904344000000492,ed49a87d0a43fe9f6d9f5d432d305b65940f64f93649df22b80fb22fffcca716,
case_100,3,ok,62351,59960,1366594,1366594,0.29686544226175077,390194,924186,1.039876584389593,0.6784634999999071,f610e3c242052307a0b5f3cb6230142ec7ee4d74c8791f5323fe6a9a00b7c985,
case_100,4,ok,51190,46910,1711060,1711060,0.2978931770191404,463576,1092606,1.0912385418887232,0.7185918000000129,f3399bb9491e9597fa840444e824837d04fe74a61f137f568944817e210aaa42,
